"","macs2","Freq"
"200","520",0.000570450656018254
"201","522",0.00171135196805476
"202","523",0.00114090131203651
"203","533",0.000570450656018254
"204","536",0.000570450656018254
"205","539",0.000570450656018254
"206","546",0.000570450656018254
"207","552",0.000570450656018254
"208","558",0.000570450656018254
"209","576",0.000570450656018254
"210","596",0.000570450656018254
"211","623",0.00114090131203651
"212","625",0.000570450656018254
"213","627",0.00285225328009127
"214","628",0.00399315459212778
"215","630",0.00114090131203651
"216","632",0.0182544209925841
"217","633",0.00684540787221905
"218","634",0.0182544209925841
"219","635",0.00114090131203651
"220","636",0.00399315459212778
"221","637",0.000570450656018254
"222","638",0.00342270393610953
"223","639",0.000570450656018254
"224","640",0.0062749572162008
"225","641",0.00114090131203651
"226","642",0.000570450656018254
"227","643",0.000570450656018254
